ID,Test,Name xml:lang,Name #text,Prepared,Sender id,Sender Name xml:lang,Sender Name #text,Sender Contact Department xml:lang,Sender Contact Department #text,Receiver id,KeyFamilyRef,KeyFamilyAgency,DataSetAgency,DataSetID,DataSetAction,Extracted,Source xml:lang,Source #text,ACCOUNTING_ENTRY,ACTIVITY,ADJUSTMENT,FREQ,STO,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,INSTR_ASSET,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_FORMAT,DECIMALS,TABLE_IDENTIFIER,TITLE,UNIT_MULT,COMPILING_ORG,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2010-Q1,3713,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2010-Q2,2991,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2010-Q3,3165,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2010-Q4,3053,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2011-Q1,3032,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2011-Q2,2974,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2011-Q3,2911,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2011-Q4,2937,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2012-Q1,3145,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2012-Q2,3145,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2012-Q3,3080,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2012-Q4,3061,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2013-Q1,3014,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2013-Q2,2937,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2013-Q3,2941,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2013-Q4,2844,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2014-Q1,3066,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2014-Q2,3053,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2014-Q3,3134,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2014-Q4,3322,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2015-Q1,3414,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2015-Q2,3816,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2015-Q3,3791,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2015-Q4,3846,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2016-Q1,4091,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2016-Q2,4445,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2016-Q3,4526,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2016-Q4,4559,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2017-Q1,4880,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2017-Q2,4938,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2017-Q3,5006,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2017-Q4,5082,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2018-Q1,5190,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2018-Q2,5579,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2018-Q3,5765,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2018-Q4,5641,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2019-Q1,5701,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2019-Q2,5973,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2019-Q3,6417,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2019-Q4,6251,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2020-Q1,8883,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2020-Q2,57853,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2020-Q3,28213,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2020-Q4,26357,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2021-Q1,28567,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2021-Q2,22396,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2021-Q3,13840,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2021-Q4,7964,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2022-Q1,8374,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2022-Q2,8099,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2022-Q3,8109,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2022-Q4,18011,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2023-Q1,25404,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2023-Q2,11608,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2023-Q3,8087,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,C,_Z,Y,Q,D3,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,2023-Q4,8300,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,A,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,1995-Q1,483,A,F
T0103_Quarterly_2024-02-13T14-16-36,false,en,ESA2010 Table T0103 Transmission,2024-02-13T14:16:36+00:00,GB1,en,Office for National Statistics (United Kingdom),en,CORD,4D0,NA_MAIN,ESTAT,ESTAT,T0103,Replace,2024-02-13T14:16:36+00:00,en,ONS CORD Database,D,A,N,Q,D1,GB,W2,S1,S1,_Z,_Z,XDC,V,N,P3M,0,T0103,GDP Identity from the Income Side,6,GB1,1995-Q2,523,A,F
